0.001    0.053810   -0.000368    0.000328    -0.055780    57.050000   0.000182  -0.000575   -0.000205    -0.000532  -0.000204
0.002    0.109400   -0.000748    0.000640    -0.112800    56.220000   0.000253  -0.001069   -0.000432    -0.001068  -0.000428
0.003    0.150200   -0.001102    0.000869    -0.158100    59.710000   0.000285  -0.001586   -0.000676    -0.001537  -0.000668
0.005    0.230100   -0.001782    0.001376    -0.247100    62.110000   0.000341  -0.002528   -0.001151    -0.002470  -0.001094
0.007    0.309500   -0.002487    0.001909    -0.330100    61.320000   0.000601  -0.003655   -0.001540    -0.003442  -0.001533
0.01    0.521200   -0.003554    0.002773    -0.547500    62.000000   0.000364  -0.004575   -0.002430    -0.004940  -0.002168
0.012    0.817400   -0.003878    0.003907    -0.899900    74.810000   0.000962  -0.006625   -0.002750    -0.005831  -0.001924
0.015    0.835100   -0.005118    0.004315    -0.888300    65.880000   0.000584  -0.006830   -0.003540    -0.007275  -0.002961
0.017    0.461200   -0.005785    0.003187    -0.519900    66.440000   0.000175  -0.007320   -0.004170    -0.007378  -0.004191
0.02    0.867900   -0.006731    0.004858    -0.938000    67.500000   0.000460  -0.008740   -0.004780    -0.009160  -0.004302
0.022    0.851300   -0.007456    0.004961    -0.922000    67.310000   0.000449  -0.009600   -0.005280    -0.009936  -0.004975
0.025    0.807700   -0.008442    0.005057    -0.880700    67.670000   0.000596  -0.011000   -0.005750    -0.010970  -0.005914
0.027    0.795500   -0.008893    0.005149    -0.889400    69.830000   0.000409  -0.011400   -0.006300    -0.011468  -0.006319
0.03    0.918100   -0.009943    0.005794    -1.011000    69.720000   0.000557  -0.012800   -0.006900    -0.012840  -0.007046
0.032    0.738000   -0.010340    0.005208    -0.854100    72.040000   0.000351  -0.013200   -0.007300    -0.012944  -0.007736
0.033    0.906500   -0.010620    0.005870    -1.029000    72.730000   0.000426  -0.013500   -0.007600    -0.013555  -0.007685
0.035    0.945500   -0.011320    0.006186    -1.074000    73.210000   0.000324  -0.014400   -0.008200    -0.014413  -0.008227
0.037    0.905500   -0.011800    0.006140    -1.050000    74.520000   0.000283  -0.014750   -0.008625    -0.014870  -0.008730
0.04    1.132000   -0.012650    0.007090    -1.292000    76.470000   0.000442  -0.016100   -0.009200    -0.016195  -0.009105
0.042    1.005000   -0.013220    0.006799    -1.173000    76.610000   0.000309  -0.016667   -0.009667    -0.016619  -0.009820
0.045    1.025000   -0.013780    0.006982    -1.223000    79.050000   0.000277  -0.017250   -0.010250    -0.017271  -0.010289
0.047    1.039000   -0.014460    0.007161    -1.249000    80.330000   0.000286  -0.017979   -0.010688    -0.018041  -0.010880
0.05    1.082000   -0.015260    0.007615    -1.310000    81.040000   0.000243  -0.019000   -0.011417    -0.019068  -0.011452
0.052    1.122000   -0.015570    0.007779    -1.366000    82.380000   0.000284  -0.019375   -0.011625    -0.019460  -0.011680
0.055    1.185000   -0.016440    0.008131    -1.455000    84.570000   0.000257  -0.020375   -0.012375    -0.020505  -0.012375
0.057    1.151000   -0.016990    0.008252    -1.428000    84.720000   0.000290  -0.021250   -0.012625    -0.021116  -0.012864
0.06    1.150000   -0.017610    0.008396    -1.462000    86.720000   0.000222  -0.021625   -0.013375    -0.021808  -0.013412
0.062    1.205000   -0.017910    0.008611    -1.530000    87.730000   0.000284  -0.022125   -0.013500    -0.022215  -0.013605
0.065    1.327000   -0.018650    0.009086    -1.668000    89.040000   0.000366  -0.023125   -0.014000    -0.023193  -0.014107
0.067    1.241000   -0.019240    0.009140    -1.608000    90.200000   0.000234  -0.023750   -0.014625    -0.023810  -0.014670
0.07    1.361000   -0.019910    0.009828    -1.758000    91.680000   0.000193  -0.025375   -0.015500    -0.024824  -0.014996
0.072    1.242000   -0.020230    0.009409    -1.660000    92.870000   0.000226  -0.024875   -0.015500    -0.024934  -0.015525
0.075    1.362000   -0.020730    0.009889    -1.813000    94.740000   0.000174  -0.026375   -0.016375    -0.025674  -0.015786
0.077    1.468000   -0.022650    0.010000    -1.642000    82.470000   0.003200  -0.026125   -0.016125    -0.027650  -0.017650
0.08    1.276000   -0.021970    0.010000    -1.763000    96.630000   0.000255  -0.028000   -0.018000    -0.026970  -0.016970
0.082    1.373000   -0.024570    0.010000    -1.462000    79.850000   0.004500  -0.027750   -0.017750    -0.029570  -0.019570
0.085    1.219000   -0.022900    0.009964    -1.760000    99.150000   0.000187  -0.027875   -0.017875    -0.027882  -0.017918
